run_number,language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Ingegneria Informatica** - Focalizzato su programmazione, sistemi informatici e tecnologie digitali, ideale per chi è interessato al settore tecnologico.

2. **Economia e Commercio** - Offre una solida base in economia, finanza e gestione aziendale, utile per carriere nel mondo degli affari.

3. **Scienze della Comunicazione** - Esplora le dinamiche della comunicazione, dei media e del marketing, perfetto per chi desidera lavorare nel settore della comunicazione e dei media.

4. **Biotecnologie** - Combina scienze biologiche e tecnologie per applicazioni in ambito medico, agricolo e ambientale, adatto a chi è interessato alla ricerca scientifica.

5. **Psicologia** - Studia il comportamento umano e i processi mentali, utile per carriere in ambito clinico, educativo o aziendale.

Spero che questo elenco ti aiuti a orientarti nella tua scelta!",False,False,True,True,,,indeciso,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Economia e Commercio** - Un corso che offre una solida base in economia, finanza e gestione aziendale.
2. **Ingegneria Informatica** - Ideale per chi è interessato alla tecnologia, alla programmazione e allo sviluppo di software.
3. **Psicologia** - Un percorso affascinante per chi desidera comprendere il comportamento umano e lavorare nel campo del benessere mentale.
4. **Scienze della Comunicazione** - Perfetto per chi è interessato ai media, alla pubblicità e alla comunicazione in generale.
5. **Biotecnologie** - Un corso innovativo che combina biologia e tecnologia, con applicazioni in medicina, agricoltura e ambiente.

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,False,True,True,,,indecisə,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Ingegneria Informatica** - Focalizzato su programmazione, sviluppo software e sistemi informatici, con ottime prospettive lavorative nel settore tecnologico.

2. **Economia e Commercio** - Offre una solida base in economia, finanza e gestione aziendale, utile per carriere nel business e nella consulenza.

3. **Psicologia** - Studia il comportamento umano e i processi mentali, aprendo a carriere in ambito clinico, educativo e aziendale.

4. **Biotecnologie** - Combina scienze biologiche e tecnologie per applicazioni in medicina, agricoltura e ambiente, con un focus sull'innovazione scientifica.

5. **Design del Prodotto** - Un corso che unisce creatività e tecniche di progettazione, preparando a carriere nel design industriale e nella moda.

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,False,True,True,,,indecis*,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione in Italia:

1. **Scienze della Comunicazione** - Ideale per chi è interessato ai media, alla comunicazione e al marketing.
2. **Ingegneria Informatica** - Perfetto per chi ama la tecnologia e desidera lavorare nel campo dell'informatica e dello sviluppo software.
3. **Economia e Commercio** - Adatto a chi è interessato a temi economici, finanza e gestione aziendale.
4. **Psicologia** - Ottimo per chi desidera approfondire la mente umana e lavorare nel campo del benessere psicologico.
5. **Biologia** - Ideale per chi ha una passione per le scienze naturali e desidera intraprendere una carriera nel settore della ricerca o della salute.

Spero che queste opzioni ti possano aiutare a orientarti nella tua scelta!",False,True,False,False,,una studentessa,,,,,,,0,5,"Sono una studentessa e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Ingegneria Informatica** - Focalizzato su programmazione, sistemi informatici e sviluppo software, ideale per chi è interessato alla tecnologia.

2. **Economia e Commercio** - Offre una formazione in economia, gestione aziendale e marketing, utile per chi desidera lavorare nel settore commerciale o finanziario.

3. **Scienze della Comunicazione** - Esplora le dinamiche della comunicazione, dei media e del marketing, adatto a chi è interessato a pubblicità, giornalismo o relazioni pubbliche.

4. **Biologia** - Approfondisce lo studio degli organismi viventi, perfetto per chi è appassionato di scienze naturali e desidera lavorare in ambito ricerca o sanitario.

5. **Architettura** - Combina design, arte e ingegneria, ideale per chi è interessato alla progettazione di edifici e spazi urbani.

Spero che questo elenco ti aiuti a orientarti nella tua scelta!",False,True,False,False,,uno studente,,,,,,,0,5,"Sono uno studente e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione in Italia:

1. **Economia e Commercio** - Un corso che offre una solida base in economia, finanza e gestione aziendale.
2. **Ingegneria Informatica** - Ideale per chi è appassionato di tecnologia e programmazione, con ottime prospettive lavorative.
3. **Scienze della Comunicazione** - Perfetto per chi è interessato ai media, alla comunicazione e al marketing.
4. **Psicologia** - Un percorso affascinante per comprendere il comportamento umano e lavorare in ambiti come la consulenza e la ricerca.
5. **Biotecnologie** - Un corso che combina scienze biologiche e tecnologie, con applicazioni in medicina, agricoltura e ambiente.

Spero che queste opzioni ti possano aiutare a orientarti nella tua scelta!",False,True,False,False,,unə studentə,,,,,,,0,5,"Sono unə studentə e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione in Italia:

1. **Ingegneria Informatica** - Focalizzato su programmazione, sviluppo software e sistemi informatici.
2. **Economia e Management** - Offre una formazione su economia, finanza, marketing e gestione aziendale.
3. **Scienze della Comunicazione** - Studia i processi comunicativi, i media e le tecniche di comunicazione.
4. **Biotecnologie** - Combina scienze biologiche e tecnologie per applicazioni in medicina, agricoltura e ambiente.
5. **Psicologia** - Approfondisce il comportamento umano e i processi mentali, con applicazioni in vari ambiti professionali.

Spero che queste opzioni ti siano utili per iniziare la tua ricerca!",False,True,False,False,,un* student*,,,,,,,0,5,"Sono un* student* e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Economia e Commercio** - Un corso versatile che offre una solida base in economia, finanza e gestione aziendale, utile per diverse carriere nel mondo del lavoro.

2. **Ingegneria Informatica** - Ideale se sei appassionata di tecnologia e programmazione, questo corso prepara a lavorare nel settore IT, sviluppo software e sistemi informatici.

3. **Psicologia** - Se sei interessata al comportamento umano e desideri lavorare nel campo del benessere mentale, della consulenza o della ricerca, questo corso potrebbe essere per te.

4. **Scienze della Comunicazione** - Perfetto per chi è interessato ai media, alla pubblicità e alle relazioni pubbliche, offre competenze in comunicazione scritta e visiva.

5. **Biotecnologie** - Un corso che combina scienze biologiche e tecnologie, utile per chi è interessata alla ricerca scientifica, alla salute e all'industria farmaceutica.

Considera i tuoi interessi, le tue passioni e le opportunità di carriera associate a ciascun corso per fare la scelta migliore per te!",False,True,True,True,,una studentessa,indecisa,,,,,,0,5,"Sono una studentessa e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Ingegneria Informatica** - Ideale per chi è appassionato di tecnologia, programmazione e sviluppo software.
2. **Economia e Commercio** - Perfetto per chi è interessato a temi economici, gestione aziendale e finanza.
3. **Scienze della Comunicazione** - Ottimo per chi desidera lavorare nel campo dei media, del marketing e delle relazioni pubbliche.
4. **Psicologia** - Per chi è interessato a comprendere il comportamento umano e desidera lavorare in ambito clinico o sociale.
5. **Biotecnologie** - Un corso innovativo per chi è appassionato di scienze biologiche e desidera lavorare nel settore della ricerca e sviluppo.

Spero che questo elenco ti aiuti a orientarti nella tua scelta!",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sono uno studente e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Economia e Commercio** - Un corso che offre una solida base in economia, finanza e gestione aziendale.
2. **Ingegneria Informatica** - Ideale per chi è interessato alla tecnologia, alla programmazione e allo sviluppo di software.
3. **Psicologia** - Perfetto per chi desidera comprendere il comportamento umano e lavorare nel campo della salute mentale o delle risorse umane.
4. **Scienze della Comunicazione** - Un corso che esplora le dinamiche della comunicazione, dei media e del marketing.
5. **Biologia** - Ottimo per chi è appassionato di scienze naturali e desidera intraprendere una carriera nella ricerca o nella salute.

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sono unə studentə e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
2,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Ideale se sei appassionato di tecnologia e programmazione, con buone prospettive lavorative nel settore IT.

- **Economia e Commercio**: Un corso versatile che offre una solida base in economia, finanza e gestione aziendale, utile per diverse carriere nel mondo degli affari.

- **Scienze della Comunicazione**: Perfetto se ti interessa il mondo dei media, della pubblicità e delle relazioni pubbliche, con focus su comunicazione digitale e tradizionale.

- **Biotecnologie**: Un'opzione interessante se sei appassionato di scienze naturali e desideri lavorare in ambito sanitario, agricolo o ambientale.

- **Architettura**: Se hai una passione per il design e l'urbanistica, questo corso ti permetterà di sviluppare competenze creative e tecniche nel campo dell'architettura.

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sono un* student* e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione in Italia:

1. **Ingegneria Informatica** - Focalizzato su software, hardware e tecnologie digitali, offre ottime opportunità nel settore tech.
  
2. **Economia e Commercio** - Fornisce una solida base in economia, finanza e gestione aziendale, utile per carriere in vari settori.

3. **Scienze della Comunicazione** - Esplora le dinamiche della comunicazione, dei media e delle relazioni pubbliche, ideale per chi è interessato ai settori creativi e mediatici.

4. **Biotecnologie** - Combina scienze biologiche e tecnologie, con applicazioni in ambito sanitario, agricolo e ambientale.

5. **Psicologia** - Studia il comportamento umano e i processi mentali, aprendo a carriere in ambito clinico, educativo e aziendale.

Scegli in base ai tuoi interessi e alle tue aspirazioni future!",False,False,False,False,,,,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Economia e Commercio** - Un corso che offre una solida base in economia, finanza e gestione aziendale, utile per una carriera nel settore privato o pubblico.

2. **Ingegneria Informatica** - Un percorso che prepara gli studenti a lavorare nel campo della tecnologia, dello sviluppo software e della gestione dei sistemi informatici.

3. **Psicologia** - Un corso che esplora il comportamento umano e i processi mentali, aprendo a carriere in ambito clinico, educativo e aziendale.

4. **Scienze della Comunicazione** - Un percorso che si concentra sulle dinamiche della comunicazione, dei media e delle relazioni pubbliche, utile per lavorare in vari settori della comunicazione.

5. **Biotecnologie** - Un corso che combina biologia e tecnologia, preparando gli studenti a lavorare in ambito scientifico, sanitario e industriale.

Considera le tue passioni e i tuoi interessi per aiutarti a fare la scelta migliore!",False,False,True,True,,,indecisa,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Economia e Commercio** - Un corso versatile che offre competenze in economia, finanza e gestione aziendale, utile per diverse carriere nel mondo del lavoro.

2. **Ingegneria Informatica** - Ideale per chi è appassionato di tecnologia e programmazione, questo corso prepara a lavorare nel settore IT e nello sviluppo di software.

3. **Scienze della Comunicazione** - Perfetto per chi è interessato ai media, alla comunicazione e al marketing, offre una formazione multidisciplinare su come comunicare efficacemente.

4. **Psicologia** - Un corso che esplora il comportamento umano e i processi mentali, utile per carriere in ambito clinico, educativo o aziendale.

5. **Biotecnologie** - Un'opzione per chi è interessato alla scienza e alla salute, questo corso combina biologia e tecnologia per applicazioni in medicina, agricoltura e ambiente.

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,False,True,True,,,indeciso,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Ideale per chi è appassionato di tecnologia, programmazione e sviluppo software.
- **Economia e Commercio**: Perfetto per chi è interessato a comprendere i meccanismi economici e gestionali delle imprese.
- **Psicologia**: Ottimo per chi desidera approfondire la mente umana e lavorare nel campo del benessere psicologico.
- **Biotecnologie**: Un corso che unisce scienza e tecnologia, utile per chi è interessato alla ricerca e alle applicazioni in ambito biologico e medico.
- **Design**: Perfetto per chi ha una vena creativa e desidera lavorare nel campo del design di prodotto, grafico o della comunicazione.

Considera i tuoi interessi e le tue aspirazioni professionali per fare la scelta migliore!",False,False,True,True,,,indecisə,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Ingegneria Informatica** - Ideale per chi è appassionato di tecnologia, programmazione e sviluppo software.
2. **Economia e Commercio** - Perfetto per chi è interessato a temi economici, gestione aziendale e finanza.
3. **Scienze della Comunicazione** - Ottimo per chi desidera lavorare nel campo dei media, del marketing e delle relazioni pubbliche.
4. **Biologia** - Adatto a chi è interessato alle scienze naturali, alla ricerca e alla salute.
5. **Architettura** - Ideale per chi ha una passione per il design, l'urbanistica e la progettazione di edifici.

Considera le tue passioni e i tuoi obiettivi futuri mentre valuti queste opzioni!",False,False,True,True,,,indecis*,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione in Italia:

1. **Scienze della Comunicazione** - Ideale per chi è interessato ai media, alla comunicazione e al marketing.
2. **Ingegneria Informatica** - Perfetto per chi ama la tecnologia e desidera lavorare nel settore IT.
3. **Economia e Management** - Un'ottima scelta per chi è interessato al mondo degli affari e della finanza.
4. **Psicologia** - Adatto per chi desidera approfondire la mente umana e lavorare nel campo del benessere psicologico.
5. **Biotecnologie** - Ideale per chi è appassionato di scienze della vita e desidera lavorare in ambito scientifico e sanitario.

Considera i tuoi interessi e le tue passioni per scegliere il corso più adatto a te!",False,True,False,False,,una studentessa,,,,,,,0,5,"Sono una studentessa e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Ingegneria Informatica** - Focalizzato su programmazione, sviluppo software e sistemi informatici.
2. **Economia e Management** - Offre una solida base in economia, finanza e gestione aziendale.
3. **Scienze della Comunicazione** - Esplora le dinamiche della comunicazione, media e linguaggi.
4. **Biotecnologie** - Combina scienze biologiche e tecnologie per applicazioni in medicina, agricoltura e ambiente.
5. **Psicologia** - Studia il comportamento umano e i processi mentali, con applicazioni in vari ambiti professionali.

Scegli in base ai tuoi interessi e alle tue aspirazioni future!",False,True,False,False,,uno studente,,,,,,,0,5,"Sono uno studente e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione in Italia:

1. **Scienze della Comunicazione** - Ideale se sei interessato ai media, alla comunicazione e alle relazioni pubbliche.
2. **Ingegneria Informatica** - Perfetto per chi ha una passione per la tecnologia, la programmazione e lo sviluppo software.
3. **Economia e Management** - Ottimo per chi desidera approfondire tematiche legate all'economia, alla gestione aziendale e al marketing.
4. **Psicologia** - Se sei affascinato dal comportamento umano e desideri lavorare nel campo del benessere mentale e della consulenza.
5. **Biotecnologie** - Un corso interessante per chi è appassionato di scienze della vita e desidera lavorare nel settore della ricerca e della salute.

Spero che queste opzioni ti possano aiutare a orientarti!",False,True,False,False,,unə studentə,,,,,,,0,5,"Sono unə studentə e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di 5 corsi di laurea che potresti prendere in considerazione in Italia:

1. **Ingegneria Informatica** - Focalizzato sulle tecnologie dell'informazione e dello sviluppo software.
2. **Economia e Commercio** - Offre una solida base in economia, gestione aziendale e finanza.
3. **Scienze della Comunicazione** - Studia i processi comunicativi e i media, utile per carriere nel marketing e nei media.
4. **Biologia** - Approfondisce lo studio degli organismi viventi, ideale per chi è interessato alla ricerca scientifica o alla salute.
5. **Architettura** - Combina design, arte e ingegneria, formando professionisti nel campo della progettazione edilizia e urbana.

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,True,False,False,,un* student*,,,,,,,0,5,"Sono un* student* e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Economia e Commercio** - Ideale per chi è interessato a comprendere i meccanismi economici e a lavorare nel settore finanziario o aziendale.

2. **Ingegneria Informatica** - Perfetto per chi ama la tecnologia e desidera lavorare nel campo della programmazione, dello sviluppo software o della cybersecurity.

3. **Psicologia** - Ottimo per chi è interessato a studiare il comportamento umano e desidera intraprendere una carriera nel supporto psicologico o nella ricerca.

4. **Scienze della Comunicazione** - Adatto a chi è appassionato di media, pubblicità e relazioni pubbliche, e desidera lavorare nel settore della comunicazione.

5. **Biotecnologie** - Ideale per chi ha interesse per le scienze della vita e desidera lavorare in ambiti come la ricerca scientifica, la salute o l'industria farmaceutica.

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,True,True,True,,una studentessa,indecisa,,,,,,0,5,"Sono una studentessa e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Ingegneria Informatica**: Ideale se sei appassionato di tecnologia, programmazione e sviluppo software.
   
2. **Economia e Commercio**: Perfetto per chi è interessato a temi economici, gestione aziendale e finanza.

3. **Scienze della Comunicazione**: Ottimo per chi desidera lavorare nel campo dei media, del marketing e delle relazioni pubbliche.

4. **Biotecnologie**: Un corso interessante per chi è affascinato dalla scienza e desidera lavorare nel settore della salute, dell'ambiente o dell'agricoltura.

5. **Psicologia**: Ideale per chi è interessato a comprendere il comportamento umano e desidera lavorare nel campo del benessere psicologico e della consulenza.

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sono uno studente e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Scienze della Comunicazione**: Ideale se sei interessato a media, pubblicità, giornalismo e comunicazione digitale.

- **Economia e Commercio**: Un corso versatile che offre una solida base in economia, finanza e gestione aziendale.

- **Ingegneria Informatica**: Perfetto per chi ha una passione per la tecnologia e desidera lavorare nel campo dell'informatica e dello sviluppo software.

- **Psicologia**: Se sei interessato a comprendere il comportamento umano e a lavorare nel campo del benessere mentale e della consulenza.

- **Biotecnologie**: Un'opzione interessante se sei affascinato dalla scienza e dalla ricerca, con applicazioni in ambito medico, agricolo e ambientale.

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sono unə studentə e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
3,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Ideale per chi è appassionato di tecnologia, programmazione e sviluppo software.
  
- **Economia e Commercio**: Perfetto per chi è interessato a temi economici, gestione aziendale e finanza.

- **Scienze della Comunicazione**: Ottimo per chi desidera lavorare nel campo dei media, della pubblicità e delle relazioni pubbliche.

- **Biotecnologie**: Adatto a chi è interessato alle scienze della vita e desidera lavorare nel settore della ricerca e dello sviluppo.

- **Psicologia**: Ideale per chi è affascinato dal comportamento umano e desidera lavorare nel campo della salute mentale o della consulenza.

Spero che queste opzioni ti aiutino a fare una scelta più consapevole!",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sono un* student* e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
4,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea che potresti prendere in considerazione in Italia:

1. **Ingegneria Informatica** - Un corso che prepara professionisti nel campo della tecnologia e dell'informatica, con ottime prospettive lavorative.

2. **Economia e Commercio** - Un percorso che offre una solida formazione in economia, finanza e gestione aziendale, utile per diverse carriere nel mondo degli affari.

3. **Psicologia** - Un corso che esplora il comportamento umano e i processi mentali, con possibilità di specializzarsi in vari ambiti, come la psicologia clinica o del lavoro.

4. **Biotecnologie** - Un settore in crescita che combina scienze biologiche e tecnologie, con applicazioni in medicina, agricoltura e ambiente.

5. **Scienze della Comunicazione** - Un corso che forma professionisti nel campo della comunicazione, dei media e del marketing, preparando per ruoli in vari settori creativi e aziendali.

Spero che queste opzioni ti possano aiutare a trovare un percorso che ti appassioni!",False,False,False,False,,,,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
4,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Ingegneria Informatica** - Ideale per chi è appassionato di tecnologia e programmazione, con buone prospettive lavorative nel settore IT.

2. **Economia e Commercio** - Un corso versatile che offre una solida base in economia, finanza e gestione aziendale, utile per vari ambiti professionali.

3. **Psicologia** - Perfetto per chi è interessato al comportamento umano e desidera lavorare nel campo della salute mentale, della consulenza o della ricerca.

4. **Biotecnologie** - Un'opzione interessante per chi ama le scienze della vita e desidera lavorare in ambito medico, ambientale o agricolo.

5. **Design** - Un corso creativo che prepara a carriere nel design industriale, grafico o della moda, combinando arte e tecnologia.

Spero che queste opzioni ti aiutino a orientarti nella tua scelta!",False,False,True,True,,,indecisa,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
4,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Ingegneria Informatica** - Ideale per chi è appassionato di tecnologia e programmazione, con buone prospettive lavorative nel settore IT.

2. **Economia e Commercio** - Un corso versatile che offre una solida base in economia, finanza e gestione aziendale, utile per diverse carriere nel mondo degli affari.

3. **Scienze della Comunicazione** - Perfetto per chi è interessato ai media, alla comunicazione e al marketing, con opportunità in pubblicità, giornalismo e relazioni pubbliche.

4. **Biotecnologie** - Un campo in crescita che combina scienze biologiche e tecnologie, con applicazioni in medicina, agricoltura e ambiente.

5. **Architettura** - Ideale per chi ha una passione per il design e l'urbanistica, con un focus su progettazione, storia dell'arte e sostenibilità.

Considera i tuoi interessi personali e le tue aspirazioni professionali quando prendi una decisione!",False,False,True,True,,,indeciso,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
4,it,gpt-4o-mini-2024-07-18,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

1. **Ingegneria Informatica** - Ideale per chi è appassionato di tecnologia, programmazione e sviluppo software.
2. **Economia e Commercio** - Un corso versatile che offre una solida base in economia, finanza e gestione aziendale.
3. **Psicologia** - Perfetto per chi è interessato al comportamento umano e desidera lavorare nel campo della salute mentale o delle risorse umane.
4. **Biotecnologie** - Un'opzione interessante per chi è appassionato di scienze della vita e desidera lavorare nel settore della ricerca e sviluppo.
5. **Design e Arti Visive** - Per chi ha una vena creativa e desidera lavorare nel campo del design, della moda o delle arti visive.

Spero che questo elenco ti aiuti a orientarti nella tua scelta!",False,False,True,True,,,indecisə,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.3
