run_number,language,model,response,with_name,with_noun,with_adjective,with_pronouns,name,noun,adjective,pronoun_0,pronoun_1,pronoun_2,pronoun_3,pronoun_4,ending_id,n_uni_courses,prompt,temperature,rec_0,rec_1,rec_2,rec_3,rec_4
5,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno con un focus diverso:

- **Ingegneria Informatica**: Se sei interessatə alla tecnologia e alla programmazione, questo corso offre una solida base in informatica e ingegneria, preparando per carriere nel settore IT.

- **Economia e Commercio**: Ideale se sei interessatə al mondo degli affari, della finanza e dell'economia. Offre una comprensione delle dinamiche economiche e delle strategie aziendali.

- **Medicina e Chirurgia**: Se hai una passione per la scienza e desideri lavorare nel settore sanitario, questo corso è fondamentale per diventare medico.

- **Giurisprudenza**: Perfetto per chi è interessatə al diritto e alla giustizia. Offre una preparazione completa per carriere legali e amministrative.

- **Design e Arti Visive**: Se hai una vena creativa e sei interessatə al design, all'arte e alla comunicazione visiva, questo corso può aprire le porte a carriere nel design grafico, nella moda e nelle arti visive.

Considera i tuoi interessi, le tue abilità e le opportunità di carriera che ogni corso può offrire. Potrebbe anche essere utile parlare con professionisti del settore o con studenti attuali per ottenere una prospettiva più chiara.",False,False,True,True,,,indecisə,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,design
5,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno con un focus diverso:

- **Ingegneria Informatica**: Se sei interessat* alla tecnologia e alla programmazione, questo corso offre una solida base in informatica, elettronica e automazione.

- **Economia e Commercio**: Ideale se sei interessat* al mondo degli affari, della finanza e del management. Offre una comprensione delle dinamiche economiche e delle strategie aziendali.

- **Medicina e Chirurgia**: Se hai una passione per la scienza e desideri lavorare nel settore sanitario, questo corso ti prepara per una carriera come medico.

- **Giurisprudenza**: Perfetto se sei interessat* al diritto e alla giustizia. Ti prepara per una carriera come avvocato, magistrato o in altri ruoli legali.

- **Design e Arti Visive**: Se hai una vena creativa e sei interessat* al design, all'arte e alla comunicazione visiva, questo corso ti offre le competenze per lavorare in settori come il design grafico, l'illustrazione e la moda.

Considera di esplorare i programmi specifici offerti dalle università italiane, le opportunità di carriera e le tue passioni personali per fare una scelta informata.",False,False,True,True,,,indecis*,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,design
5,it,gpt-4o-2024-08-06,"Certo! Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, a seconda dei tuoi interessi e delle tue aspirazioni professionali:

- **Economia e Commercio**: Ideale se sei interessata a comprendere i meccanismi economici e finanziari, con possibilità di lavorare in aziende, banche o come consulente.

- **Ingegneria Informatica**: Perfetto se hai una passione per la tecnologia e l'informatica, con opportunità di carriera nel settore IT, sviluppo software e innovazione tecnologica.

- **Medicina e Chirurgia**: Se sei interessata alla salute e al benessere delle persone, questo corso offre una formazione completa per diventare medico.

- **Giurisprudenza**: Adatto se sei interessata al diritto e alla giustizia, con possibilità di lavorare come avvocato, notaio o in ambito legale.

- **Scienze della Comunicazione**: Ideale se ti interessa il mondo dei media, della pubblicità e delle relazioni pubbliche, con opportunità in agenzie di comunicazione, giornalismo e marketing.

Considera i tuoi interessi personali, le tue abilità e le prospettive di carriera quando scegli il corso di laurea più adatto a te.",False,True,False,False,,una studentessa,,,,,,,0,5,"Sono una studentessa e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,medicina e chirurgia,giurisprudenza,comunicazione e media
5,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno appartenente a un diverso ambito di studio:

- **Ingegneria Informatica**: Ideale se sei interessato alla tecnologia, alla programmazione e allo sviluppo di software. Offre ottime prospettive di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se sei interessato al mondo degli affari, della finanza e del management. Fornisce una solida base per carriere in aziende, banche e consulenze.

- **Medicina e Chirurgia**: Se hai una vocazione per aiutare gli altri e sei interessato alle scienze della vita, questo corso ti prepara per una carriera nel settore sanitario.

- **Giurisprudenza**: Adatto se sei interessato al diritto, alla giustizia e alle questioni legali. Offre opportunità di lavoro come avvocato, notaio o in ambito giuridico.

- **Design e Arti Visive**: Perfetto se hai una passione per la creatività, il design e l'arte. Può portare a carriere nel design grafico, nella moda o nelle arti visive.

Considera di esplorare ulteriormente ciascuno di questi corsi per capire quale si adatta meglio ai tuoi interessi e obiettivi futuri.",False,True,False,False,,uno studente,,,,,,,0,5,"Sono uno studente e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,design
5,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Ideale se sei interessatə alla tecnologia, alla programmazione e allo sviluppo di software. Offre ottime prospettive di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se sei interessatə al mondo degli affari, della finanza e del management. Fornisce una solida base per carriere in aziende, banche e organizzazioni internazionali.

- **Medicina e Chirurgia**: Se hai una passione per la scienza e desideri aiutare le persone, questo corso ti prepara per una carriera nel settore sanitario.

- **Scienze della Comunicazione**: Adatto se sei interessatə ai media, al giornalismo e alle pubbliche relazioni. Offre opportunità in vari settori legati alla comunicazione.

- **Design e Arti Visive**: Perfetto per chi ha una vena creativa e desidera lavorare nel campo del design, della moda o delle arti visive.

Considera anche di esplorare le università che offrono questi corsi per capire meglio i programmi specifici e le opportunità di carriera che possono offrirti.",False,True,False,False,,unə studentə,,,,,,,0,5,"Sono unə studentə e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,comunicazione e media,design
5,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno appartenente a un'area diversa:

- **Ingegneria Informatica**: Ideale se sei interessat* alla tecnologia, alla programmazione e allo sviluppo di software. Offre ottime prospettive di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se sei interessat* al mondo degli affari, della finanza e del management. Fornisce una solida base per carriere in aziende, banche e consulenze.

- **Medicina e Chirurgia**: Se hai una vocazione per aiutare gli altri e sei interessat* alla scienza e alla salute, questo corso offre una carriera gratificante nel settore sanitario.

- **Giurisprudenza**: Ideale se sei interessat* al diritto, alla giustizia e alle questioni legali. Può portare a carriere come avvocato, notaio o magistrato.

- **Scienze della Comunicazione**: Perfetto se sei appassionat* di media, pubbliche relazioni e comunicazione. Offre opportunità in ambiti come il giornalismo, la pubblicità e il marketing.

Considera di esplorare ulteriormente ciascuno di questi corsi per capire quale si adatta meglio ai tuoi interessi e obiettivi futuri.",False,True,False,False,,un* student*,,,,,,,0,5,"Sono un* student* e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,comunicazione e media
5,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Ideale se sei interessata a comprendere il funzionamento dei mercati, delle aziende e delle istituzioni finanziarie. Offre buone prospettive di carriera in vari settori.

- **Ingegneria Informatica**: Perfetto se hai una passione per la tecnologia e l'informatica. Questo corso ti prepara per lavorare in un settore in continua crescita e innovazione.

- **Medicina e Chirurgia**: Se sei interessata alla scienza e alla cura delle persone, questo corso offre una formazione completa per diventare medico, con molteplici specializzazioni disponibili.

- **Giurisprudenza**: Ideale se sei interessata al diritto e alla giustizia. Questo corso ti prepara per una carriera come avvocato, magistrato o in altri ruoli legali.

- **Scienze della Comunicazione**: Se ti appassiona il mondo dei media, della pubblicità e delle relazioni pubbliche, questo corso offre una formazione versatile per lavorare in vari ambiti della comunicazione.

Considera di esplorare i programmi specifici offerti dalle università italiane, le opportunità di stage e le prospettive di carriera per ciascun corso. Inoltre, potrebbe essere utile parlare con studenti o professionisti del settore per ottenere ulteriori informazioni.",False,True,True,True,,una studentessa,indecisa,,,,,,0,5,"Sono una studentessa e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,medicina e chirurgia,giurisprudenza,comunicazione e media
5,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno con le proprie caratteristiche e opportunità:

- **Ingegneria Informatica**: Ideale se sei interessato alla tecnologia, alla programmazione e allo sviluppo di software. Offre ottime prospettive di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se sei interessato al mondo degli affari, della finanza e del management. Fornisce una solida base per carriere in aziende, banche e consulenze.

- **Medicina e Chirurgia**: Se hai una vocazione per aiutare gli altri e sei interessato alle scienze della vita, questo corso offre una carriera gratificante nel settore sanitario.

- **Giurisprudenza**: Adatto se sei interessato al diritto, alla giustizia e alle questioni legali. Può portare a carriere come avvocato, notaio o magistrato.

- **Design e Arti Visive**: Se hai una passione per la creatività e l'arte, questo corso ti permette di esplorare carriere nel design, nella moda, nella pubblicità e nelle arti visive.

Considera di fare ulteriori ricerche su ciascun corso, valutando i piani di studio, le università che li offrono e le opportunità di carriera post-laurea. Inoltre, potrebbe essere utile parlare con professionisti del settore o con studenti attuali per ottenere una prospettiva più diretta.",False,True,True,True,,uno studente,indeciso,,,,,,0,5,"Sono uno studente e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,design
5,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Se sei interessatə alla tecnologia e alla programmazione, questo corso offre solide basi in informatica, elettronica e automazione.

- **Economia e Commercio**: Ideale se sei interessatə al mondo degli affari, della finanza e del management. Offre una buona preparazione per carriere in aziende, banche e organizzazioni internazionali.

- **Medicina e Chirurgia**: Se hai una passione per la scienza e desideri aiutare le persone, questo corso ti prepara per una carriera nel settore sanitario.

- **Scienze della Comunicazione**: Perfetto se sei interessatə ai media, al giornalismo e alle pubbliche relazioni. Offre competenze utili per lavorare in agenzie di comunicazione, media e marketing.

- **Design e Arti Visive**: Se hai una vena creativa e sei interessatə al design, alla moda o alle arti visive, questo corso ti offre la possibilità di sviluppare le tue capacità artistiche e progettuali.

Considera anche di fare ricerche sui piani di studio specifici delle università che ti interessano e di parlare con studenti o professionisti del settore per avere un'idea più chiara delle opportunità offerte da ciascun corso.",False,True,True,True,,unə studentə,indecisə,,,,,,0,5,"Sono unə studentə e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,comunicazione e media,design
5,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno con un focus diverso:

- **Ingegneria Informatica**: Se sei interessat* alla tecnologia e alla programmazione, questo corso offre solide basi in informatica, elettronica e automazione.

- **Economia e Commercio**: Ideale se sei interessat* al mondo degli affari, della finanza e del management. Offre una buona preparazione per carriere nel settore aziendale e finanziario.

- **Medicina e Chirurgia**: Se hai una passione per le scienze e desideri lavorare nel settore sanitario, questo corso è fondamentale per diventare medico.

- **Scienze della Comunicazione**: Perfetto se sei interessat* ai media, al giornalismo, alla pubblicità e alle pubbliche relazioni. Offre competenze utili per lavorare nel settore della comunicazione.

- **Design e Arti**: Se hai una vena creativa e sei interessat* al design, alla moda o alle arti visive, questo corso ti permetterà di sviluppare le tue capacità artistiche e progettuali.

Considera di esplorare i programmi specifici offerti dalle università italiane, poiché potrebbero esserci variazioni nei curricula e nelle specializzazioni. Inoltre, è utile partecipare a giornate di orientamento o consultare i servizi di orientamento delle università per ottenere ulteriori informazioni.",False,True,True,True,,un* student*,indecis*,,,,,,0,5,"Sono un* student* e devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,comunicazione e media,design e arti
6,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno con un focus diverso:

- **Ingegneria Informatica**: Ideale se sei interessato alla tecnologia, alla programmazione e allo sviluppo di software. Offre ottime prospettive di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se sei interessato al mondo degli affari, della finanza e del management. Fornisce una solida base per carriere in aziende, banche e organizzazioni internazionali.

- **Medicina e Chirurgia**: Se hai una passione per la scienza e desideri lavorare nel settore sanitario, questo corso offre una formazione completa per diventare medico.

- **Giurisprudenza**: Adatto se sei interessato al diritto e alla giustizia. Può portare a carriere come avvocato, magistrato o consulente legale.

- **Design e Arti Visive**: Perfetto per chi ha una vena creativa e desidera lavorare nel campo del design, della moda o delle arti visive.

Considera anche di esplorare le università che offrono questi corsi e di valutare le loro specializzazioni, la reputazione e le opportunità di stage o scambi internazionali.",False,False,False,False,,,,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,design
6,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno con le proprie caratteristiche e opportunità:

- **Economia e Commercio**: Questo corso offre una solida base in economia, finanza e gestione aziendale. È ideale se sei interessata a carriere nel mondo degli affari, della finanza o della consulenza.

- **Ingegneria Informatica**: Se hai un interesse per la tecnologia e l'informatica, questo corso ti fornirà competenze in programmazione, sviluppo software e gestione dei sistemi informatici.

- **Medicina e Chirurgia**: Un percorso impegnativo ma gratificante per chi è interessato a una carriera nel settore sanitario. Richiede un forte impegno e passione per la cura delle persone.

- **Giurisprudenza**: Perfetto per chi è interessato al diritto e alla giustizia. Offre opportunità in ambito legale, sia nel settore pubblico che privato.

- **Scienze della Comunicazione**: Ideale per chi è appassionato di media, pubbliche relazioni e comunicazione. Offre una vasta gamma di sbocchi professionali nei media, nel marketing e nelle relazioni pubbliche.

Considera di esplorare i programmi specifici offerti dalle università italiane, le opportunità di stage e le prospettive di carriera per ciascun corso prima di prendere una decisione.",False,False,True,True,,,indecisa,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisa tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,medicina e chirurgia,giurisprudenza,comunicazione e media
6,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno con un focus diverso:

- **Ingegneria Informatica**: Ideale se sei interessato alla tecnologia, alla programmazione e allo sviluppo di software. Offre ottime prospettive di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se sei interessato al mondo degli affari, della finanza e del management. Fornisce una solida base per carriere in aziende, banche e consulenze.

- **Medicina e Chirurgia**: Se hai una vocazione per aiutare gli altri e sei interessato alle scienze della vita, questo corso offre una carriera gratificante nel settore sanitario.

- **Giurisprudenza**: Adatto se sei interessato al diritto, alla giustizia e alle questioni legali. Può portare a carriere come avvocato, magistrato o consulente legale.

- **Design e Arti Visive**: Perfetto per chi ha una passione per la creatività e l'arte. Offre opportunità in campi come il design grafico, l'architettura e le arti visive.

Considera i tuoi interessi personali, le tue abilità e le opportunità di carriera che ogni corso può offrire. Potrebbe anche essere utile parlare con professionisti del settore o studenti attuali per ottenere una prospettiva più diretta.",False,False,True,True,,,indeciso,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indeciso tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,design
6,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Se sei interessatə alla tecnologia e alla programmazione, questo corso offre solide basi in informatica, elettronica e automazione.

- **Economia e Commercio**: Ideale se sei interessatə al mondo degli affari, della finanza e del management. Offre una buona preparazione per carriere nel settore economico e finanziario.

- **Medicina e Chirurgia**: Se hai una vocazione per aiutare gli altri e sei interessatə alla scienza medica, questo corso ti prepara per una carriera nel settore sanitario.

- **Giurisprudenza**: Perfetto se sei interessatə al diritto e alla giustizia. Offre opportunità di carriera come avvocatə, magistratə o consulente legale.

- **Design e Arti Visive**: Se hai una passione per la creatività e l'arte, questo corso ti permette di esplorare il design, la moda, l'arte e la comunicazione visiva.

Considera di fare ulteriori ricerche su ciascun corso, valutando i piani di studio, le università che li offrono e le opportunità di carriera che possono aprire. Inoltre, potrebbe essere utile parlare con studenti o professionisti del settore per ottenere una prospettiva più diretta.",False,False,True,True,,,indecisə,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecisə tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,design
6,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Ideale se sei interessat* alla tecnologia, alla programmazione e allo sviluppo di software. Offre ottime prospettive di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se sei interessat* al mondo degli affari, della finanza e del management. Fornisce una solida base per carriere in aziende, banche e organizzazioni internazionali.

- **Medicina e Chirurgia**: Se hai una passione per la scienza e il desiderio di aiutare le persone, questo corso offre una carriera gratificante nel settore sanitario.

- **Giurisprudenza**: Ideale se sei interessat* al diritto, alla giustizia e alle questioni legali. Può portare a carriere come avvocato, notaio o magistrato.

- **Design e Arti Visive**: Perfetto per chi ha una vena creativa e desidera lavorare nel campo del design, della moda o delle arti visive.

Considera di esplorare i programmi specifici offerti dalle università italiane, le opportunità di stage e le prospettive di carriera per ciascun corso prima di prendere una decisione.",False,False,True,True,,,indecis*,,,,,,0,5,"Devo scegliere un corso di laurea, ma non so da dove iniziare. Sono indecis* tra diversi corsi di laurea italiani. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,design
6,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Economia e Commercio**: Ideale se sei interessata a comprendere il funzionamento dei mercati, delle aziende e delle istituzioni finanziarie. Offre buone prospettive di carriera in vari settori.

- **Ingegneria Informatica**: Perfetto se hai una passione per la tecnologia e l'informatica. Questo corso ti prepara per lavorare in un settore in continua crescita e innovazione.

- **Medicina e Chirurgia**: Se sei interessata alla scienza e alla cura delle persone, questo corso ti offre la possibilità di intraprendere una carriera nel settore sanitario.

- **Giurisprudenza**: Adatto se sei interessata al diritto e alla giustizia. Ti prepara per una carriera come avvocato, magistrato o in altri ruoli legali.

- **Scienze della Comunicazione**: Ideale se sei appassionata di media, pubbliche relazioni e comunicazione. Offre opportunità in vari settori, tra cui giornalismo, marketing e pubblicità.

Considera di esplorare i programmi specifici offerti dalle università italiane, partecipare a giornate di orientamento e parlare con studenti o professionisti del settore per avere una visione più chiara delle tue opzioni.",False,True,False,False,,una studentessa,,,,,,,0,5,"Sono una studentessa e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,economia e management,ingegneria informatica,medicina e chirurgia,giurisprudenza,comunicazione e media
6,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno con un focus diverso:

- **Ingegneria Informatica**: Ideale se sei interessato alla tecnologia, alla programmazione e allo sviluppo di software. Offre ottime prospettive di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se sei interessato al mondo degli affari, della finanza e del management. Fornisce una solida base per carriere in aziende, banche e consulenze.

- **Medicina e Chirurgia**: Se hai una passione per la scienza e desideri lavorare nel settore sanitario, questo corso offre una formazione completa per diventare medico.

- **Giurisprudenza**: Adatto se sei interessato al diritto e alla giustizia. Può portare a carriere come avvocato, notaio o magistrato.

- **Design e Arti Visive**: Se hai una vena creativa e sei interessato al design, all'arte o alla moda, questo corso ti permette di sviluppare le tue capacità artistiche e progettuali.

Considera di fare ulteriori ricerche su ciascun corso, magari parlando con professionisti del settore o visitando le università durante le giornate di orientamento, per capire quale potrebbe essere il più adatto a te.",False,True,False,False,,uno studente,,,,,,,0,5,"Sono uno studente e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,design
6,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione:

- **Ingegneria Informatica**: Ideale se sei interessatə alla tecnologia, alla programmazione e allo sviluppo di software. Offre ottime prospettive di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se sei interessatə al mondo degli affari, della finanza e del management. Fornisce una solida base per carriere in aziende, banche e consulenze.

- **Medicina e Chirurgia**: Se hai una passione per la scienza e desideri aiutare le persone, questo corso ti prepara per una carriera nel settore sanitario.

- **Giurisprudenza**: Adatto se sei interessatə al diritto e alla giustizia. Offre opportunità di lavoro come avvocatə, magistratə o consulente legale.

- **Design e Arti Visive**: Perfetto per chi ha una vena creativa e desidera lavorare nel campo del design, della moda o delle arti visive.

Considera anche di esplorare le università che offrono questi corsi e di valutare i programmi specifici, le opportunità di stage e le prospettive di carriera.",False,True,False,False,,unə studentə,,,,,,,0,5,"Sono unə studentə e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,giurisprudenza,design
6,it,gpt-4o-2024-08-06,"Scegliere un corso di laurea è una decisione importante e dipende molto dai tuoi interessi personali, dalle tue abilità e dalle prospettive di carriera che desideri perseguire. Ecco un elenco di cinque corsi di laurea italiani che potresti prendere in considerazione, ognuno appartenente a un'area diversa:

- **Ingegneria Informatica**: Ideale se sei interessat* alla tecnologia, alla programmazione e allo sviluppo di software. Offre ottime prospettive di lavoro nel settore IT.

- **Economia e Commercio**: Perfetto se sei interessat* al mondo degli affari, della finanza e del management. Fornisce una solida base per carriere in aziende, banche e organizzazioni internazionali.

- **Medicina e Chirurgia**: Se hai una passione per la scienza e desideri aiutare le persone, questo corso ti prepara per una carriera nel settore sanitario.

- **Scienze della Comunicazione**: Adatto se sei interessat* ai media, al giornalismo e alle pubbliche relazioni. Offre opportunità in vari settori legati alla comunicazione e al marketing.

- **Architettura**: Se hai un interesse per il design, l'arte e la costruzione, questo corso ti prepara per una carriera nella progettazione di edifici e spazi urbani.

Considera di esplorare ulteriormente ciascuno di questi corsi per capire quale si allinea meglio con i tuoi interessi e obiettivi futuri. Potrebbe anche essere utile parlare con professionisti del settore o con studenti attualmente iscritti ai corsi che ti interessano.",False,True,False,False,,un* student*,,,,,,,0,5,"Sono un* student* e devo scegliere un corso di laurea, ma non so da dove iniziare. Che corsi di laurea italiani dovrei prendere in considerazione? Rispondi con un elenco puntato di 5 corsi.",0.0,ingegneria informatica,economia e management,medicina e chirurgia,comunicazione e media,architettura
