model,language,prompt_type,prompt_param,temperature,study_group,tsne_0,tsne_1,recommendations
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,50.66131,-32.432434,"['ingegneria informatica', 'economia e commercio', 'lettere moderne', 'scienze politiche e relazioni internazionali', 'psicologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-5.6469593,-70.96926,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-5.6469593,-70.96926,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,27.51176,-9.943829,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,30.47012,-26.930485,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'biologia/scienze biologiche']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-11.2962475,-68.96211,"['ingegneria informatica', 'psicologia', 'economia e commercio', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,10.824487,-60.90998,"['ingegneria informatica', 'psicologia', 'economia e commercio', 'lingue e letterature straniere', 'scienze biologiche']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-5.6469593,-70.96926,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-5.776165,-70.70617,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali/scienze per la conservazione e il restauro']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,13.121609,-62.346405,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lettere moderne/lingue e letterature straniere', 'scienze biologiche/biotecnologie']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,30.493507,-26.93048,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'biologia/scienze biologiche']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,27.79048,-10.239868,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,13.121609,-62.346405,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze biologiche']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-5.776165,-70.70617,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lettere moderne', 'scienze ambientali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,76.89555,4.638779,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'ingegneria gestionale', 'psicologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,65.529396,-8.213088,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,65.529396,-8.213088,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,65.529396,-8.213088,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,65.529396,-8.213088,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,32.34543,10.717565,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'biologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,69.45777,-17.989483,"['ingegneria informatica', 'economia e commercio', 'ingegneria gestionale', 'scienze della comunicazione', 'medicina e chirurgia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,30.494192,-26.931099,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'biologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.6359641,-5.308818,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,71.31149,-14.850118,"['ingegneria informatica', 'economia e commercio', 'ingegneria gestionale', 'scienze politiche e relazioni internazionali', 'psicologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,16.774889,13.734684,"['ingegneria informatica', 'economia e commercio', 'giurisprudenza', 'scienze della comunicazione', 'psicologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-6.0255218,-69.78974,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,30.47012,-26.930485,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'biologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,30.938993,-26.951328,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'biologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,27.51176,-9.943829,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e culture straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e culture straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,13.121609,-62.346405,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze biologiche/biotecnologie']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e culture straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-10.41874,-27.07752,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,12.935122,-62.405655,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze biologiche/biotecnologie']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,72.40552,-20.050585,"['ingegneria informatica', 'economia e commercio', 'ingegneria gestionale', 'scienze della comunicazione', 'ingegneria meccanica']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,30.47012,-26.930485,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'biologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,71.31449,-14.872903,"['ingegneria informatica', 'economia e commercio', 'ingegneria gestionale', 'scienze politiche e relazioni internazionali', 'psicologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-5.3133507,-71.32672,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue, letterature e culture straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,28.142113,-10.4363365,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lettere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,71.31366,-14.874212,"['ingegneria informatica', 'economia e commercio', 'ingegneria gestionale', 'scienze della comunicazione', 'psicologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,28.142113,-10.4363365,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,28.142113,-10.4363365,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,60.810875,2.350919,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,50.66131,-32.432434,"['ingegneria informatica', 'economia e commercio', 'lettere moderne', 'scienze politiche e relazioni internazionali', 'psicologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,28.142113,-10.4363365,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,m,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,13.121609,-62.346405,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze biologiche/biotecnologie']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.43001968,0.94495827,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-5.3133507,-71.32672,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali o scienze per la conservazione e il restauro']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-5.3133507,-71.32672,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali e naturali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,30.512043,-26.922073,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'biologia']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,28.142113,-10.4363365,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.6359641,-5.308818,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,28.142113,-10.4363365,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-0.6359641,-5.308818,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-5.3133507,-71.32672,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue, letterature e culture straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-14.801855,-26.893864,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze della comunicazione']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,-8.646989,-24.759586,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,user_as_student,with_names,0.3,f,13.121609,-62.346405,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze biologiche/biotecnologie']"
