model,language,prompt_type,prompt_param,temperature,study_group,pca_0,pca_1,recommendations
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'economia e commercio', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'economia e commercio', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'economia e commercio', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'economia e commercio', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'economia e commercio', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'economia e commercio', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.0,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,model,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lettere moderne']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,model,1.2434351393742502,-1.1045447075617345,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'biotecnologie']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,model,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,model,0.8828520228623105,-1.1296214486809524,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,model,1.584012875259523,0.184082801837417,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,model,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,model,-0.1490624264148006,0.16866745300130037,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,model,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'economia e commercio', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,model,1.9983096169400048,-2.276642662808794,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze ambientali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,model,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'economia e commercio', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,1.2434351393742502,-1.1045447075617345,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'biologia/biotecnologie']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali o per la conservazione della natura']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,1.7341211399566916,-3.109423579515733,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze biologiche']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali e naturali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,0.8828520228623105,-1.1296214486809524,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,0.8828520228623105,-1.1296214486809524,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,1.2434351393742502,-1.1045447075617345,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'biologia/biotecnologie']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,1.2434351393742502,-1.1045447075617345,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'biotecnologie']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.8513310194774317,-1.3555610067960606,"['ingegneria informatica', 'economia e commercio', 'lettere moderne', 'scienze politiche e relazioni internazionali', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.8828520228623105,-1.1296214486809524,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.8828520228623105,-1.1296214486809524,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lettere moderne']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.8513310194774317,-1.3555610067960606,"['ingegneria informatica', 'economia e commercio', 'lettere moderne', 'scienze politiche e relazioni internazionali', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,3.724329204818451,-1.6247132680211749,"['ingegneria informatica', 'fisica', 'matematica', 'ingegneria aerospaziale', 'informatica']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,1.1124345214610916,-2.245030663715506,"['ingegneria informatica', 'economia e commercio', 'lettere moderne', 'psicologia', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.8513310194774317,-1.3555610067960606,"['ingegneria informatica', 'economia e commercio', 'lettere moderne', 'scienze politiche e relazioni internazionali', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.1124345214610916,-2.245030663715506,"['ingegneria informatica', 'economia e commercio', 'lettere moderne', 'psicologia', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.1124345214610916,-2.245030663715506,"['ingegneria informatica', 'economia e commercio', 'lettere moderne', 'psicologia', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.8828520228623105,-1.1296214486809524,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.584012875259523,0.184082801837417,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.8828520228623105,-1.1296214486809524,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.8828520228623105,-1.1296214486809524,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze della comunicazione', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.584012875259523,0.184082801837417,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.6111935800099388,-0.31044892409070846,"['ingegneria informatica', 'informatica', 'economia aziendale', 'scienze della comunicazione', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.8828520228623105,-1.1296214486809524,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.845116377243183,-0.7053868550820279,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.845116377243183,-0.7053868550820279,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'scienze politiche e relazioni internazionali', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,-0.9231343167431618,-1.7950728072889741,"['ingegneria informatica', 'psicologia', 'scienze politiche e relazioni internazionali', 'lingue, letterature e culture straniere', 'economia e commercio']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,-0.1490624264148006,0.16866745300130037,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'economia aziendale', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,-1.1842378187268217,-0.9056031503695288,"['ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere', 'economia e commercio']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,-1.1842378187268217,-0.9056031503695288,"['ingegneria informatica', 'scienze della comunicazione', 'psicologia', 'lingue e letterature straniere', 'economia aziendale']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,-0.8894642402910429,-2.9480030668142234,"['ingegneria informatica', 'lingue, letterature e culture straniere', 'psicologia', 'scienze politiche e relazioni internazionali', 'design']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia aziendale', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,-0.6587698717245916,-0.31198295915533736,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'psicologia', 'economia e commercio', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,-0.1490624264148006,0.16866745300130037,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'economia e commercio', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,-0.6587698717245916,-0.31198295915533736,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'psicologia', 'economia e commercio', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,f,-0.1490624264148006,0.16866745300130037,"['ingegneria informatica', 'scienze della comunicazione', 'economia aziendale', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,1.584012875259523,0.184082801837417,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'ingegneria gestionale']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e commercio', 'scienze della comunicazione', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia aziendale', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,m,1.23289277126114,0.3532747870831563,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'informatica', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.6859238201923779,-2.705571491721872,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze ambientali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.9513040457342183,0.3159473549619882,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'design']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,1.1281950231535305,-2.1320608846579514,"['ingegneria informatica', 'economia e commercio', 'psicologia', 'lingue e letterature straniere', 'scienze politiche e relazioni internazionali']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e management', 'scienze politiche e relazioni internazionali', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6059880191862115,-0.3531215708190615,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,0.6217485208786504,-0.24015179176150703,"['ingegneria informatica', 'economia e commercio', 'scienze politiche e relazioni internazionali', 'psicologia', 'lingue e letterature straniere']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia e commercio', 'lettere moderne', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,-0.16482292810723953,0.05569767394374603,"['ingegneria informatica', 'scienze della comunicazione', 'economia aziendale', 'lingue e letterature straniere', 'psicologia']"
gemini_2_5_flash_lite,it,llm_as_student,no_name,0.3,x,-0.6902908751094698,-0.5379225172704456,"['ingegneria informatica', 'scienze politiche e relazioni internazionali', 'lettere moderne', 'economia aziendale', 'psicologia']"
